Year,Region,Temperature (°C),Rainfall (mm),Humidity (%),Soil pH,N (kg/ha),P (kg/ha),K (kg/ha),Yield (kg/ha)
2023,Tumkur,29.130263309052516,1149.29108464236,58.44369886648586,7.442297757536628,181.890227651413,62.73534736193764,166.84045045467144,338.4228026631167
2022,Tumkur,25.991024881117003,1356.0564788955642,88.10792556681099,5.8411659105976,159.86820094616056,87.67405383731895,218.93869476548423,427.34029246799605
2014,Hasan,29.67514723237351,1256.9726165577583,81.34429795199597,7.0454975769996775,102.19940532590637,88.63901621580945,226.8814912152753,377.5977762164624
2010,Hasan,25.931075157945614,962.5042161002748,57.89809299304032,6.313671534645547,136.9329952334718,82.87603530090598,225.26119924438217,291.8937464891088
2024,Hasan,32.26693521469129,1105.6946099826446,72.33796802719957,6.2208633753610085,122.8816585343474,45.01609004415823,231.7502094583764,326.51011266789874
2018,Hasan,28.51761440827582,1398.6612543408482,54.52388512385031,6.541345028803921,133.87881087552506,60.70664283932441,180.77451511814843,409.57818409419565
2017,Mysore,20.629557551091004,924.3591354969873,64.45739260506011,5.567502117554916,161.72926545160618,42.805011119271335,246.7113165335292,289.8817427428011
2016,Hasan,22.65135301135191,1172.4563994780278,76.38485473902082,6.125059241856725,106.64619026827276,60.62087131603481,152.38181751340687,370.13473209973995
2018,Hasan,32.97490959544302,1049.362056132589,63.205107517150864,5.8324309890468236,102.22420490489715,78.87506671528908,198.12000961148877,312.09454631447664
2020,Hasan,28.443497395351848,886.9258283806636,76.27033583031871,5.777381798834609,143.68729159803044,71.12240631284398,177.02849383422955,272.0135625927965
2013,Tumkur,34.25515214770857,834.9327446376287,59.791178586430476,6.174681020040197,179.35738322476448,82.17620944305108,223.98804498468743,253.43227361845743
2017,Hasan,21.08633469291027,1189.1099692520565,78.84827122132268,7.104528716021418,103.06985745985519,73.08770743070292,230.52232854078687,331.88614835120626
2018,Mysore,24.42890945128961,814.5242116182652,64.38358295679717,5.902222135710137,184.90485850930637,73.34882658690336,232.23925275178271,273.3298005954954
2014,Mysore,22.90315059859359,872.4122816850545,81.61925083645748,6.562831568864819,138.3879632750008,70.65791313387867,179.69040556346906,268.0460950136065
2014,Hasan,28.30760438343104,1043.2949968132189,55.46759658871254,6.99731238807031,111.82354289454518,61.859521164801826,177.4140536112241,316.9253061760178
2003,Mysore,25.741892466198642,830.4641297490339,64.47911797409141,5.981943069810237,156.74977287981022,66.79389278312922,217.69357192784565,240.39432862959563
2006,Tumkur,22.359103011145898,1080.3116585163193,68.55729815098736,7.3484065915115435,195.23605614244093,46.74626467683836,242.8184364583208,330.30089694055147
2012,Hasan,29.641278709393205,891.2555169238237,66.95382098002307,7.232995806663207,154.2512899038815,90.07050702281218,175.42052155860983,286.6141876128593
2002,Mysore,28.044475486957797,1044.9111634901078,67.3237801808136,6.002356423467685,168.66347557859714,93.35269830793649,241.05996994047712,340.83482164007745
2015,Mysore,24.121043769444515,1353.8117809630478,67.79213333380291,7.479276134731588,181.64212868910198,85.97624880765323,209.14613930812666,410.29973866287696
2008,Hasan,27.196570366735667,1238.4550411336606,89.55214100930604,6.838342188230032,179.934012224742,75.01516073005894,223.7938021935371,374.8468958803933
2007,Mysore,31.186074725617843,1111.7807544512564,57.72628413078619,6.072200074840801,107.31187285137396,74.15075488287664,193.98920715078197,352.0769226459882
2019,Hasan,23.07907511825988,864.2833154986123,80.74655322034417,6.8620749106111365,174.0995413230925,68.21941774022321,230.6857221656105,259.20979788845244
2012,Mysore,24.393586200525938,1233.404761520313,72.07155124426632,6.8324965408065825,194.94495658728746,53.88080389526229,247.04928927654134,382.9390470769501
2016,Tumkur,25.191664806411726,914.5967567563353,66.54513672439415,6.712387249468658,170.06522339805773,63.028229496703545,167.05757313896441,262.7891475925841
2016,Mysore,31.200896558015472,853.6104407031304,75.34114868701059,6.9233922221569495,183.64428937104677,99.39434881744052,188.55594250002494,263.7153044676518
2016,Mysore,32.7038389932636,1264.7972122217254,84.14125772399215,6.03663138075048,148.55497010111196,48.74818074899689,236.2456646062234,405.3741541186903
2000,Hasan,25.645827446624164,1438.4419284747053,68.66553455812344,7.457970971179069,131.90693263728716,72.56099559308328,167.667288088726,429.75821105210883
2007,Mysore,24.449312927508775,1122.4154057393657,84.59205475844271,7.215791514550316,167.6239223090874,91.99154793889059,191.29634434486061,338.9752706181239
2018,Hasan,33.34170137527516,828.6971374256798,53.751933398362,6.991482705258642,149.2199978119415,67.18010086123655,166.61151097108274,265.9398451640741
2005,Tumkur,34.99047398289018,1416.2084021929786,76.12336887972396,5.552609987206498,189.52888563144052,76.33661593438114,214.8368258757443,448.02886507453405
2002,Hasan,30.055304594926987,846.8816362865018,63.32720245283453,6.680770746501248,197.43819685938593,89.66758914466322,173.83191521994326,272.50042539006836
2004,Hasan,34.84970922483771,1407.259269891111,65.46861309088656,6.912967976284762,181.98020675090004,72.85368148626128,188.08021053976015,422.23293958024664
2012,Mysore,29.89949416702865,1074.2735612560518,72.84079003617215,7.2081996542157665,199.2679617485444,83.88814969085982,199.11336582536674,315.4979875211269
2014,Tumkur,31.001904080117374,1055.7761770361628,69.1966719319029,7.392314243577885,134.8370598394303,60.8363429119284,179.71288786586823,307.69461265824583
2013,Hasan,25.829840023152705,1179.9581656195162,65.27117754039418,7.331706199883505,189.57553787544833,83.98139294713033,217.99009304266264,338.984374182098
2022,Mysore,26.4945132049858,1469.959372210953,62.332936872789254,6.312089864965376,132.99336287973796,42.46127899848159,161.1249454288396,440.44879883213855
2015,Mysore,22.162034959840927,1429.1183815601848,74.7326120892613,7.293002375947905,111.80380753059535,49.17395768300445,237.98007647212214,422.7979539458844
2017,Hasan,32.34125022147685,1129.231061813337,70.22318607318502,5.501497618429743,162.13736953114488,78.23777057797051,198.13404564867187,363.989413053996
2021,Mysore,33.965885463308,1287.076261716673,62.93236502043521,6.202950423015573,145.49886343119962,66.93727308031966,207.2814133985351,395.49467046333206
2021,Hasan,29.351572005411683,1206.3004766403888,58.198440755102354,5.727762138460787,192.16992334306178,89.7009368176086,212.21296775804532,377.3535315831411
2010,Hasan,25.154709626680976,1285.4231053442172,80.97872783855009,7.266135400100405,149.2193887578015,60.518468567918134,155.96820476822896,379.0711850328905
2002,Hasan,22.310244880615492,1380.529222043468,81.9885969811155,7.355963810867171,192.7632579314303,86.03249880552823,225.69907555334376,429.90183088007376
2021,Tumkur,23.977343445579724,824.1456802080157,58.551525079208105,6.012016836300448,107.86338671951026,48.346772035234174,244.59418542034285,261.1557615054182
2009,Hasan,23.83115631277765,1028.0318977495283,60.46596052978401,6.234620896250926,183.05118357463346,95.80879473355421,201.99079635594418,330.9399177282366
2009,Mysore,29.202918262453593,1471.530375763707,59.565720900059475,7.467755238834185,175.91142684643825,65.10636028380574,189.0868709026999,413.72842281795243
2020,Tumkur,34.17556198045406,1464.5354159674469,85.38278982306166,6.632126927458793,171.99782734785424,53.854111838402325,228.47958501115187,463.33498795056096
2015,Mysore,20.724078304369723,807.8546229842237,80.96521524247402,6.494111686843279,135.51358550687897,87.34912322041855,222.0352958386703,255.43159779629588
2011,Tumkur,20.01533449391672,941.0080909456564,52.98294092999923,6.500870850033154,178.37596359975745,96.87316978347911,215.0975796363222,307.4004470345423
2001,Tumkur,29.002729164714886,1495.6390296410539,83.30663799308343,6.892376358545565,148.32965792447771,95.08490371071815,246.53514244191376,454.66988738483496
2008,Tumkur,24.260906931195727,1144.97755312964,51.47407282903166,7.409086069544028,171.52035108847681,54.27633580003657,208.17744219175475,332.20267162752845
2023,Tumkur,33.208225135084355,1201.0062027767967,60.12799163932051,6.233244859504746,155.22271467851704,80.3204619641676,174.8375743920064,370.2890350209837
2002,Mysore,24.908754618587256,916.4941298657168,86.7596553638646,5.8453158922980855,115.7439704533411,72.8114795562571,152.47660479322255,256.23392730759
2023,Hasan,24.34606400793334,1426.0349261309707,84.57325179064838,5.870025784305981,106.45585901733023,83.50625015285618,195.34620298817975,409.35081719805356
2024,Mysore,24.04265931827446,961.885009754379,81.25738058898459,5.540718076169814,136.61866512034038,69.21597091411795,215.23235571717902,306.67059732002593
2014,Hasan,22.17279240902366,932.7533410136756,68.30188916436998,6.6108209922385885,193.27888229458483,68.18578940014525,167.21391384940193,269.7427549131137
2002,Mysore,28.722957114156657,959.6856823242297,62.85656404080031,7.358234437740902,152.9735020821553,92.96241075009652,152.57637380343462,267.7239868022066
2018,Tumkur,22.52320403501315,1443.735191848706,85.26183350161827,6.926153790757896,180.21920676168708,92.2753847968103,240.90894552717,448.9313911416052
2017,Tumkur,26.36946739685436,1291.9926950237943,76.28296361076849,7.485929053144941,157.59530706488314,87.25577951099476,180.1947427836109,367.80795038411344
2007,Hasan,26.914580783834733,1338.0174761431927,61.82035420191174,7.319054814850912,195.79052862734375,82.29369289720803,196.60494344470658,408.4845028141039
2016,Hasan,20.307380703169617,1063.925450728977,68.52783511861793,6.483715346780849,136.9455562154601,80.701994735667,159.1070916190336,307.21194210728953
2007,Mysore,20.252109197317136,1436.423910451393,85.26000889046477,6.4730987611823965,105.70504553779729,43.370914353533664,188.1613305351716,418.0182249608811
2006,Hasan,27.80319033135244,1352.5855666375728,86.13821744312887,6.756714459657136,178.06683833055848,84.97217112112332,192.3773302997578,418.48121060252373
2006,Mysore,30.440520983436983,1325.4181537551249,76.37208375886918,5.721871194804622,170.54565083310914,78.28626878812145,240.27445370153023,407.4406730102576
2002,Hasan,34.13213723420607,1479.6581985710664,79.30223442868134,6.715368480902539,152.75343822383462,58.14468377506297,236.5457478383395,471.74315159540583
2000,Hasan,22.686789262354328,1056.337781555344,51.57191332915214,6.428148039623636,132.63912431903145,89.20608917072028,168.90020413099666,312.29913195784206
2003,Hasan,21.548882141541238,1227.6815527571168,74.18402030548752,6.785480853345223,118.82651476894392,89.94682433651946,205.606222666569,367.32119896824486
2024,Tumkur,20.781318603907263,1436.9507892840513,77.55970273483908,6.630419936570385,148.22760441763143,95.93144003521681,223.12478041271316,443.7371727179692
2004,Tumkur,26.540623743694255,1353.6222602301668,50.815085883209264,6.120791720569037,166.6201409290487,65.10148200800128,179.18505660338252,420.11254301254036
2000,Mysore,29.347210510039353,1194.3652707579304,83.75435951825023,6.715523966036813,157.88864293701928,73.07499814438314,189.44329837781896,359.38118425134616
2014,Hasan,32.608300351268966,853.3495793461392,87.13140046602965,6.23202870573936,143.7490510371608,94.35725500070328,248.48812878929903,282.9955434731863
2004,Mysore,30.23967323439697,1256.9064076889713,59.517458096751525,5.889242281295636,153.9694444329195,59.00808401691333,225.97321357339467,396.6150336878779
2012,Hasan,23.12541183612286,1168.5888898074966,83.83183730787857,6.850141695516063,110.79549303145984,87.79855824034067,193.71800627383556,364.307661288252
2007,Tumkur,26.926555495944186,928.9263230392385,76.62050330836657,6.11269418603716,169.58401038599214,99.51799642679832,203.40817035331753,288.9005484688304
2007,Tumkur,33.655195194629826,1417.5771863398181,73.22783279000794,7.2780495597320725,173.42560437959335,79.1161396791135,212.5782354756232,438.000346106359
2004,Hasan,24.90111593716057,1040.2740164291204,83.72503894756593,5.898664919428427,101.14526040970905,99.02223867000703,199.884055498851,328.00501076055065
2008,Hasan,27.480955476378973,1071.2359254621078,61.42442142980815,6.700288076865028,127.05195558608689,70.9487459023158,191.1620032110511,323.57857032719124
2000,Tumkur,34.378480019655456,1270.6810841574875,81.63424710747415,6.643097549698506,109.21168601732731,49.18320333107154,185.93497101596944,360.6072231167322
2003,Tumkur,31.020620083605465,1142.1591194288687,62.58083070672813,5.895483601602303,199.82321318744968,50.53575283747253,166.89816341515836,366.0159866077672
2002,Mysore,31.21610578462538,862.4967533954045,81.49826171632296,6.37977367772908,159.33428337551635,83.88246891157362,247.36211268066137,286.3117184753505
2001,Tumkur,23.785010066198414,1071.2091321486644,68.0421602302583,6.851077543085589,146.57380942265624,40.05452599853084,159.14127042382833,319.5296229750205
2007,Hasan,26.22047177457692,866.1262825567632,54.67781885972322,6.137054408979949,146.30010189810574,79.71327517307944,210.1022392230526,260.03502318672304
2022,Mysore,21.235132446450827,933.5252821863669,65.26079441223962,5.72766131481493,196.47739192287702,49.07630664460201,245.96024446316756,312.0797330967142
2008,Hasan,29.097888005758005,805.0221068453177,59.33973113239003,6.730481429915761,165.98556381495484,99.06211504517884,187.4931617063313,245.2932843314455
2001,Mysore,21.555952468137413,926.9191570392635,54.021262031448764,5.948243804521033,116.86595582470898,49.78765164726086,175.24213497116727,279.22995610287717
2013,Hasan,32.53864373308932,1031.3131477988527,54.411482736946596,6.862949959339176,144.81588279958675,73.14783969861232,245.55229798110486,302.8158632528571
2013,Tumkur,32.21830680529995,1176.7529036126061,81.202855940162,7.178934193168335,177.4196840945899,80.16674651375334,230.17393327954576,359.2254451740261
2003,Hasan,28.004076516834644,1443.4940478279127,85.2559141008987,5.746710742899591,142.3350066858793,89.16977113548435,215.50250353638882,452.0110045726046
2005,Mysore,22.117490497955444,1178.2288070694387,87.08516477730015,6.375218204442602,130.95334258868587,67.55582312708108,211.19884270117714,350.354486826755
2010,Hasan,20.38368474792752,1293.922478955039,84.15784689321819,6.389844538697606,199.12160765802554,96.02792547819095,186.01261219941614,392.8220934122994
2002,Mysore,31.950630013138586,1050.373963914042,83.20896389141767,6.7650718373085885,193.5637134612229,68.81478238392789,214.13192982210273,333.0886670613952
2007,Hasan,29.002107248201405,1326.1415554970872,52.75343406066424,6.168815857595136,194.15603693239586,55.12359640764005,222.50254232538754,418.84299952457246
2002,Tumkur,30.66394455121825,1234.3281222360342,81.60494378886841,6.3371383111775605,113.16725296727377,75.58211305095821,153.17309765561353,358.20655261926214
2013,Tumkur,24.557106886045514,1121.855809292403,81.33130638625803,5.523982488056511,123.4255256809162,79.48033478802724,161.76900412623928,369.2904595851764
2012,Hasan,27.642241067658716,935.638156423858,55.25161576418453,5.744851822366519,144.2066958165841,70.44346858014372,181.51104214386996,279.07994668139116
2012,Hasan,31.207612558094755,1012.4786355981092,76.4803692773853,6.639724199110008,183.21292582325583,83.99092768733067,182.31284169463254,302.84433147201435
2001,Hasan,26.938449624706994,1234.6622611630287,68.10029345837125,5.931791600590056,173.6827540227623,65.24084662459065,240.0515934478664,401.37316877936695
2012,Mysore,29.020763341530966,1098.239427055201,86.00054093888284,5.78915377959275,184.96673951524292,40.26020942889417,218.45053988499177,354.5525289419579
2018,Hasan,31.845923927119436,1422.5705897243363,77.8163344958267,6.148825535928326,192.07632911573708,55.87233627329631,187.3504481811944,450.01710476489325
2005,Hasan,23.228309678995682,964.3881900749097,88.0395014549701,5.827071389866247,178.07668430505203,96.75431970247622,230.9202152689049,302.3984644008996
2015,Mysore,20.988933340362234,851.1508565772906,54.19690581098575,5.619244872956206,126.17700101449782,85.79339519005373,182.3194871471037,264.4340766322832
2001,Tumkur,27.977352662162076,1212.544003553839,51.62429257809573,6.067716498288351,128.54456823871692,51.37202945484056,249.07561499491027,395.8615876679397
2007,Hasan,20.931886560801438,1420.2355881330532,88.94317431042184,5.8287168827311024,135.24876816230983,43.99917951571337,228.1619808181926,428.24486496211006
2016,Hasan,31.498359415501298,1055.317320607852,53.20768645779617,7.098791484669673,130.30753668336175,61.04781390703784,230.83900281615075,321.53540475695206
2022,Tumkur,30.78817171450683,1253.3979344077156,65.44783283640918,5.625313933861326,124.90989497031131,90.17811573520996,176.09725397652545,379.6245969917358
2001,Tumkur,33.22569007197946,961.9888355240041,75.99882489002219,6.994886473533384,175.24860598757422,46.35876479629165,164.50338249075966,278.62616592489735
2009,Mysore,29.593431470509408,1190.9303451708818,85.20226693336335,6.265592694966403,103.39910509003812,72.60123227777777,188.95390473181556,360.4728588784747
2015,Hasan,21.007963561285607,1350.7544706038573,60.18309272855704,6.8506426186987905,172.8393738095065,56.50001470305345,183.4235750489262,400.23028665011674
2005,Hasan,23.79728188234426,1406.9221191436786,51.16232847540093,5.605378872666778,182.35637715149682,83.57530134035318,226.98321400871032,435.755864902198
2001,Mysore,32.11897766844079,873.5833908966777,70.85147161996758,7.3414079895791415,106.60440433448179,40.02461895024321,167.42881197796595,249.5759580369658
2001,Tumkur,22.506986259703815,1049.462161405272,68.84448081088965,7.0347513945032185,106.18471072009962,56.63044762088947,202.7466285053777,328.08641315922097
2012,Mysore,30.47720701722331,1247.7511093551093,62.275727287563186,5.7802861437484525,128.5463802893301,80.7550218684107,212.8193299821923,403.5060039175409
2023,Tumkur,31.70388996380717,824.3060076655565,84.95597470005796,5.9375687420547205,120.83068156016651,72.80503072097919,188.5165485878964,260.72093789636165
2014,Mysore,24.951676967828618,1283.430640105579,79.97288686332939,6.787992465278972,158.11336736901933,86.73193759508774,170.0607312892516,388.06692335163
2001,Tumkur,24.834462101043627,1169.623717962679,84.32465532796986,7.343125208588701,167.54515435016336,49.460556006432306,239.5666799902525,366.912238841677
2006,Mysore,28.367040218137205,1001.9963954540185,56.472358379087964,6.391664782012467,163.4141996104325,71.85853209439529,163.88400457162845,309.43117143096293
2002,Tumkur,32.91929499132146,1370.2581154158354,77.69647835761364,6.471265590043611,135.73473702622226,51.74618742718482,180.38043739850355,417.8141008967574
2007,Tumkur,23.35859302870221,1003.0354986070427,89.00406941675429,5.975600522778059,149.83978346136362,78.35320835888027,225.65673793252148,338.4848315230665
2022,Tumkur,34.11887294063604,1493.9905323426624,74.47655567234769,6.266021751242264,163.9990829504119,47.88055155010239,210.53115303120074,451.1057975340934
2013,Tumkur,28.986780272301623,1371.4591323793384,56.854574611819444,6.072035405660611,111.94262688063704,48.92162863994713,223.06455492028132,414.84320998993127
2023,Tumkur,34.88189707028414,1295.5863509681612,89.83121577872538,6.201142299275626,122.95119144538941,59.69231449767591,230.8766630789754,402.05235599241587
2022,Hasan,21.34420585992984,842.9432905738522,71.13294326233513,5.541195249510695,189.04961539861827,64.11438544436984,239.53928874693764,276.3265539779966
2021,Tumkur,21.898432047601386,1433.0172603910914,83.60236073104988,5.582121489344475,134.23263765491143,69.91357903104324,180.45650154050853,429.6449596055075
2006,Hasan,32.39962705570224,1353.0387140162857,55.974457897217256,6.861373067817806,180.11563819197053,74.8424122004225,197.4305160288797,414.6499655809499
2020,Tumkur,32.97133843405774,960.3175555042616,76.64384871031686,6.863590377845258,125.09897523371441,68.12882918883292,218.83101436291366,289.75303413356954
2006,Hasan,26.68188032556401,1074.5737269288222,86.50470792815455,6.16046120067167,104.16403515360219,42.738323327076515,229.47456638086146,339.41095265368693
2000,Hasan,30.711067642135024,988.0420861334001,71.28071276447757,7.270924793507674,150.04005924734096,60.60762261512778,207.7816763892949,292.0336153797859
2016,Mysore,33.013359311683075,1489.0912239267466,61.54640242339218,6.032224232399846,189.24820435624864,43.68291672801186,201.37481779566525,452.93703039065014
2008,Tumkur,20.64691682328243,1397.9375113638916,55.09687311830346,6.291569563947787,181.92845491421377,47.08502646211962,219.1763545584987,429.53479471430103
2020,Mysore,28.60925634489888,1451.1577118865716,61.83778660953321,6.962751248566312,125.29391689244899,45.56941406568346,188.20289909337885,429.42573065465547
2012,Mysore,32.80220999789734,1352.141965462801,64.19536811707432,6.9871362355814,190.99357744243468,49.48573222711328,239.37042961656016,410.40554059013596
2020,Tumkur,25.972324168771625,1119.4437687491732,78.39820420919318,7.222331525410367,147.9715894916303,88.77523200139356,171.22189355199282,331.10960396257093
2018,Mysore,24.535754091686403,943.8039748702795,57.144856281184076,5.558118083811925,104.899900378867,77.6543437982362,238.40042099878167,288.5263000452293
2020,Tumkur,31.935600276422562,945.6561098368137,54.24419422861631,5.867517362282317,102.79246197677517,70.4068546051911,214.3616699773067,311.2087142892108
2018,Mysore,25.036798752542545,906.1779938566739,65.47758164135018,6.781143541340121,148.5113734003325,83.93545076470407,210.0658454331333,279.3992381512803
2024,Tumkur,20.04761447276755,1182.654685212378,68.34614465636551,6.176399538472808,154.63228557138163,97.67342656224852,196.99548634486854,369.3366099058176
2024,Tumkur,34.39358881443599,1443.9765660045498,75.1354020887002,5.587123341861736,107.99129205825903,65.06050871671607,165.47460426940341,448.61416750246093
2021,Tumkur,28.881848545265278,1494.2586490320364,78.30125205203757,6.672933347813377,192.22406537251788,62.04471655511894,236.49341403702817,463.5449357975304
2016,Hasan,32.292768780651066,1001.1098600257353,85.57110835334399,6.286146396929623,171.82168284908232,98.6664138402784,155.2533958399708,309.1160115622047
2022,Mysore,32.37952343514072,1288.1201782077105,61.55814262112145,6.228189717088034,180.1282358486742,86.2798219216082,176.99656669476641,390.0835760489493
2022,Hasan,20.996156305590993,1217.9686109272643,71.14431290767716,6.028728569371651,158.40232512163516,86.626673580881,160.97067469713585,366.1952436864236
2009,Mysore,22.56290299079697,1142.2552818134177,64.6416282721226,5.511995786233925,166.35440761545146,75.99653770131928,160.68353119011434,358.6743777898395
2009,Mysore,24.66681021139471,1266.038050668429,50.0568668812396,5.8647200339412535,138.78602298271204,70.42050573767735,189.04227652024252,379.0105032078907
2003,Mysore,24.810489275619844,1059.9541132860481,73.17727290879711,6.44847059563721,167.92970849440934,73.03550261490608,166.04256934786588,334.1959716783711
2007,Hasan,29.88179176521369,1461.1393425654146,82.63184302684554,6.051472906175613,197.81828914042694,79.12510304150268,208.13857860547628,474.7472356190149
2021,Mysore,29.34699381129027,1293.814207394436,51.45757944413576,7.24877735852691,164.7715910610969,62.61036103071354,212.71589396397715,367.333102545222
2019,Hasan,27.418846670147207,1327.9407643947113,50.13967034411881,5.785999324312733,134.16337228731697,86.93768587454773,238.20937274171212,426.2136806203627
2019,Tumkur,23.16895598463152,969.6954665042517,79.11273626042953,7.250680574072403,128.5239122382468,94.55325661557752,179.96679265400144,275.0197737966826
2017,Mysore,25.72975204535455,918.0074024483336,77.35438900035334,6.309651616991415,196.3345940847063,74.27702116994243,180.91783834042855,283.17634185096
2013,Mysore,28.153909526977543,1076.038555166026,66.23408421340083,6.051680626137428,118.50022971080651,62.88853737545759,174.63687248206745,326.71935947132647
2017,Tumkur,27.01978049155913,1336.6707397353077,76.46419526483639,6.1085837170296795,180.61966116696198,81.73538709256596,228.18103319515654,396.9283950386104
2013,Tumkur,21.909387996426176,1457.1571368270002,88.13544290124003,6.160141585657984,146.5262292008759,50.929873250833424,192.80600801865583,436.2920733537768
2019,Mysore,29.742657402528856,1099.1308781818054,59.914511862212144,6.513127969364756,144.37597543528005,98.11435889368877,205.24220133524926,337.9336980837365
2020,Tumkur,21.09577665215991,1341.9097547480162,59.83706378126335,6.207764622527609,174.75377879788488,79.47924127887975,187.4617511273886,394.9711588812724
2023,Hasan,25.672920246216204,1129.2853336267667,57.44928819056855,6.794412694076375,114.80384300459434,44.05412338518766,165.6812929473291,314.98624641544615
2014,Hasan,30.650440215128434,1006.6597746888247,78.95946999895001,6.350358014165862,146.62959261449203,71.78500429110684,160.25297088210394,326.029121229828
2021,Mysore,20.300353017795597,1317.4856055080934,64.1275695268536,6.843287419365414,103.58336877677483,85.02044495553105,236.82734663233012,393.66266060806754
2003,Hasan,28.54974228567974,1358.741493786929,89.54772535948523,6.708852836703204,167.04068215114694,56.67075550469433,176.54816816579495,422.85719294115313
2012,Hasan,25.017814612149458,941.9885558564762,78.58595613828605,5.988907944858523,105.83772839536664,43.05937241783741,244.1619915551057,309.5325733096527
2022,Mysore,20.132477651341016,1013.6186514317315,64.69507546589539,7.125546575700176,108.72887976738869,69.34974627399639,244.7293441279953,306.24946769540793
2007,Tumkur,22.85574906591458,1146.3437904315635,55.967441362538594,7.097962935545847,184.48263812292032,90.01746660791872,197.89215571729585,337.7806469827625
2017,Mysore,34.114192899059816,930.5652808368137,73.68099266110889,7.477960934032751,144.2955187015928,55.092062343482695,245.858822653524,274.7643626131255
2011,Hasan,27.817233582576357,1450.184009127655,61.79613012385702,5.850100268866913,120.09756885482426,83.02078682626647,152.848721635708,443.77816454317474
2022,Mysore,34.95840806943698,1213.9337387925239,86.22036325185147,7.195676438547371,159.25845759553798,64.46744096489405,159.16505797454118,372.195294320616
2013,Mysore,27.872251255471117,884.8422941601849,67.65617599505899,7.243961845085231,151.92832645845314,43.577923488292576,174.3309679948213,260.11910392899523
2001,Hasan,28.159046184354025,928.8209052777235,61.70599858154217,6.784328333204741,141.09083267428582,58.23778298859578,170.91934016440032,281.9502198531823
2017,Hasan,25.877645193992784,1468.0487417273912,73.54207258282723,6.512769555565381,190.54170667493474,58.83414431609481,175.2637845239823,444.2304810597201
2023,Mysore,24.650606280971214,1316.7180099876327,55.478980038842586,7.414519112338066,174.9457998152346,94.27985752682878,195.22943304392768,390.87981687227926
2001,Hasan,23.773183296994173,1314.0835591534901,72.46196291211513,7.445383855752659,115.15928712552966,98.90488972626612,156.29213533308848,378.9766290346745
2010,Hasan,25.151309241960107,850.7490158035382,52.24445914078961,6.783394912684402,157.077464994742,52.58606777846712,205.53882836983482,243.2791974574926
2008,Hasan,26.897766213506483,1426.7091863962628,74.2755472698883,6.219119715848325,108.87439007047671,65.83077076022737,180.94542250772633,420.81999672945756
2011,Hasan,22.87987925346185,1110.6147537910233,71.20655375605716,7.134330366931888,124.46539704428065,98.6022072400501,157.1547532145086,321.8650719831835
2016,Hasan,23.373126377085438,1261.8021258479484,70.83063928555887,5.678510934429846,190.98603467206402,64.43608960343258,225.32092689057404,403.0522583750154
2014,Hasan,24.073171530026585,1471.7824533798098,77.36657548231122,6.081191288059573,146.20799257082422,60.95026588188152,215.34297692621305,450.8322595934833
2024,Tumkur,26.73889837896259,870.0086662495899,51.77826457706739,7.4711085895457,189.21061016177015,46.592890748961395,229.34300649663962,252.33476073444328
2016,Mysore,29.792200502213646,1137.593521640605,68.38925858521185,7.128666774413939,116.5998965591564,85.19707007471797,243.92339583464485,340.54779497709166
2017,Hasan,32.84219225429431,834.7289156633523,67.76154652161497,7.379164943138248,120.53417475116389,66.82033352058204,208.57652438520824,228.0475804822031
2021,Mysore,24.30697755780715,1149.6817963266008,68.39129767369997,6.6895891427715135,135.28247230670928,78.31977712404412,228.6716002353369,342.7532516995314
2005,Tumkur,22.755925105121563,976.5815873412997,89.19563884261373,6.315344916296231,136.63256422594668,70.59140635870112,169.91827083788638,304.3521219908201
2016,Hasan,25.682711972758327,1437.7458704917094,55.57113892577041,7.459380206782075,174.52772702306243,50.4722283157013,191.03669557751405,410.73562060846155
2022,Mysore,33.415746145577835,1078.9447459911607,77.6171902823837,6.11885117171431,159.9410561968372,50.582187738987486,203.00709874956135,320.4436079899479
2023,Hasan,20.147910925057094,1243.7107122364555,66.07984549514225,7.014828557817847,155.324942594663,96.38537951950781,204.12138060040587,359.5669647535468
2017,Hasan,30.168029240866183,1402.2010853701843,70.46906097298054,6.6164139158004165,160.2375506828094,93.3711487701548,221.83373134471782,426.28919501234174
2007,Hasan,27.157400696173724,1488.5843008920237,80.49575623424785,5.957014291028931,173.2191372523409,76.63804029935137,229.5941025682124,463.99880658056907
2008,Hasan,22.4156932244102,1152.6735592299822,56.29501770293924,5.534966574817085,189.28166386090888,40.0746551622091,216.68529267940158,359.84370155692676
2005,Hasan,24.815322894117,1119.0303920030192,80.5434085054597,6.267528181008167,141.473995647722,65.99773844753392,154.72454893486497,344.8175913698103
2004,Hasan,23.374250658155507,853.0177517075211,52.813231307377585,6.595370785754618,180.29259429234654,71.82568031350856,185.12167621213965,253.48190981846793
2011,Hasan,33.16748251835183,808.9172603360505,69.33238044839332,5.866380801906933,149.50968830860285,66.96626844430185,207.2439020447636,264.1249667832423
2024,Tumkur,27.228100759174854,1226.1614647489473,79.68283430798323,6.329109771722454,172.20782425495383,95.52696679564248,200.78694600571185,369.01743012147915
2010,Tumkur,28.446414168087394,845.8250465033522,57.70205821418798,6.730379861317919,187.48237880597674,42.45195048751293,154.4796967515432,262.6677679903165
2024,Hasan,28.90531429005531,1066.2652559269313,80.83662584141693,6.929846252842249,103.22148223648338,79.295710396169,248.06365690528798,327.8511921646404
